,event_num,complaint_num,shift,tencode,tencode_desc,tencode_suffix,tencode_suffix_desc,disposition_code,disposition_desc,block,st_name,unit_disp,sector,zone,RPA,lat,lng,map_loc,call_date,call_time
6070,PD202000361214,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,328B,S,331,8757.0,,,,05/04/2020,05:43:35 PM
6071,PD202000360154,,,15,,P,PROGRESS,15,,300.0,PLUS PARK BLVD,1E21,,321Y,0.0,36.129,-86.725,POINT (-86.725 36.129),05/04/2020,11:29:59 AM
6072,PD202000361552,,,43,,P,PROGRESS,4,,500.0,MARRIOTT DR,517B,,331W,0.0,36.147,-86.69200000000001,POINT (-86.692 36.147),05/04/2020,08:04:33 PM
6073,PD202000175966,,,46,,P,PROGRESS,3M,,,,113A,W,113,5233.0,,,,03/03/2020,09:37:43 AM
6074,PD202000361043,,,87,,P,PROGRESS,9,,,,115B,W,115,5025.0,,,,05/04/2020,04:44:09 PM
6075,PD202000357341,,,71,,A,ALARM,11,,,,,C,415N,4101.0,,,,05/03/2020,03:12:53 PM
6076,PD202000177369,,,43,,P,PROGRESS,4,,,,224C,E,227,1925.0,,,,03/03/2020,08:27:02 PM
6077,PD202000361299,,,43,,R,REPORT,4,,100.0,HICKORY HIGHLANDS DR,325B,S,325,8861.0,36.061,-86.64,POINT (-86.64 36.061),05/04/2020,06:13:35 PM
6078,PD202000357208,,,43,,P,PROGRESS,4,,,,823A,MT,823,6917.0,,,,05/03/2020,01:48:11 PM
6079,PD202000357281,,,43,,P,PROGRESS,11,,,,423A,MT,825N,8527.0,,,,05/03/2020,02:40:53 PM
6080,PD202000359579,,,43,,P,PROGRESS,4,,,,423A,C,423,,,,,05/04/2020,07:53:38 AM
6081,PD202000177334,,,43,,P,PROGRESS,4,,,,6F81,N,611,4427.0,,,,03/03/2020,08:14:10 PM
6082,PD202000361995,,,83,,P,PROGRESS,5,,,,335C,S,335,8925.0,,,,05/04/2020,11:19:21 PM
6083,PD202000176301,,,44,,P,PROGRESS,11,,,,,M,725,2121.0,,,,03/03/2020,12:30:54 PM
6084,PD202000361018,,,93,,,,6,,,,822B,S,317,8415.0,,,,05/04/2020,04:35:50 PM
6085,PD202000356649,,,96,,,,12,,,,117A,W,117K,6101.0,,,,05/03/2020,07:07:18 AM
6086,PD202000176918,20200152351.0,,50,,R,REPORT,1,,,,823B,,,,,,,03/03/2020,05:36:05 PM
6087,PD202000360286,,,3,,,,4,,,,627A,PCW,,,,,,05/04/2020,12:14:56 PM
6088,PD202000361127,20200316991.0,,50,,R,REPORT,1,,,,335B,,,,,,,05/04/2020,05:15:07 PM
6089,PD202000359635,,,3,,,,11,,,,55S66,N,615,5325.0,,,,05/04/2020,08:15:32 AM
6090,PD202000175556,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,617C,N,613N,4471.0,,,,03/03/2020,06:29:04 AM
6091,PD202000359157,,,96,,,,15,,,,425C,C,425N,4033.0,,,,05/04/2020,04:05:07 AM
6092,PD202000359298,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,113C,W,123,4707.0,,,,05/04/2020,05:40:09 AM
6093,PD202000356593,,,43,,P,PROGRESS,4,,,OLD HICKORY BLVD,521C,,521,9511.0,36.183,-86.611,POINT (-86.611 36.183),05/03/2020,06:16:17 AM
6094,PD202000360441,,,93,,,,3,,,,5191,H,515,92901.0,,,,05/04/2020,01:15:56 PM
6095,PD202000360233,,,93,,,,9T,,,ROBINSON RD,525A,,525,9619.0,36.256,-86.655,POINT (-86.655 36.256),05/04/2020,11:56:42 AM
6096,PD202000176441,,,71,,A,ALARM,13,,,,822A,N,611,,,,,03/03/2020,01:38:49 PM
6097,PD202000176092,,,43,,P,PROGRESS,11,,4000.0,PORT VICTORIA CT,,,,,,,,03/03/2020,10:38:52 AM
6098,PD202000175202,,,70,,A,ALARM,11,,,,,M,725K,2025.0,,,,03/03/2020,02:01:13 AM
6099,PD202000361482,,,87,,P,PROGRESS,4,,,,215B,E,217,1447.0,,,,05/04/2020,07:32:02 PM
6100,PD202000358572,,,92,,P,PROGRESS,4,,,,2933,MT,821K,8019.0,,,,05/03/2020,09:25:41 PM
6101,PD202000176492,,,45,,P,PROGRESS,5,,1100.0,BELL RD,3M81,335,325,8721.0,,,,03/03/2020,02:06:37 PM
6102,PD202000356473,,,96,,,,12,,,,511C,H,511,9003.0,,,,05/03/2020,04:32:46 AM
6103,PD202000359352,,,93,,,,3T,,,,5192,C,413K,1904.0,,,,05/04/2020,06:06:50 AM
6104,PD202000356508,,,15,,P,PROGRESS,15,,,,517A9,N,613,4451.0,,,,05/03/2020,05:02:56 AM
6105,PD202000361365,,,3,,,,4,,,,55S22,MT,825,7027.0,,,,05/04/2020,06:37:44 PM
6106,PD202000359000,,,96,,,,12,,,,621C,N,623N,3031.0,,,,05/04/2020,02:26:19 AM
6107,PD202000358488,,,46,,P,PROGRESS,10,,,,110B,W,121,4903.0,,,,05/03/2020,08:43:50 PM
6108,PD202000176814,,,73,,P,PROGRESS,11,,,,835A,MT,833,7111.0,,,,03/03/2020,04:42:39 PM
6109,PD202000357615,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,8400.0,SYCAMORE CREEK RD,627B,,,,,,,05/03/2020,04:49:50 PM
6110,PD202000356845,,,43,,P,PROGRESS,6,,,,415A,C,423,4019.0,,,,05/03/2020,09:41:06 AM
6111,PD202000362014,,,43,,P,PROGRESS,4,,900.0,GALLATIN AV,215C,,,,,,,05/04/2020,11:29:21 PM
6112,PD202000360720,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,H,511N,8205.0,,,,05/04/2020,02:58:56 PM
6113,PD202000358120,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,311B,S,313K,8323.0,,,,05/03/2020,06:47:28 PM
6114,PD202000176181,,,87,,P,PROGRESS,11,,,,,N,613,45043.0,,,,03/03/2020,11:21:57 AM
6115,PD202000360057,,,93,,,,6,,,,5120,H,515N,92860.0,,,,05/04/2020,10:56:58 AM
6116,PD202000357921,,,96,,,,6,,,,5161,C,421N,4065.0,,,,05/03/2020,05:54:11 PM
6117,PD202000357506,,,43,,P,PROGRESS,4,,,,113B,W,119Q,,,,,05/03/2020,04:31:05 PM
6118,PD202000177415,,,44,,P,PROGRESS,6,,100.0,POWELL PL,830B,,312Y,0.0,36.107,-86.765,POINT (-86.765 36.107),03/03/2020,08:41:27 PM
6119,PD202000360130,,,43,,P,PROGRESS,4,,,,331A,S,331,8759.0,,,,05/04/2020,11:21:11 AM
6120,PD202000176309,,,43,,R,REPORT,11,,,,,S,321N,8713.0,,,,03/03/2020,12:35:29 PM
6121,PD202000359498,20200315665.0,,50,,TV,,1,,,,212A,,,,,,,05/04/2020,07:18:24 AM
6122,PD202000357678,,,71,,A,ALARM,12,,,,822B,MT,825,8523.0,,,,05/03/2020,04:58:38 PM
6123,PD202000360531,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,S,321,8709.0,,,,05/04/2020,01:51:30 PM
6124,PD202000177243,,,43,,P,PROGRESS,12,,,,834B,MT,835N,8651.0,,,,03/03/2020,07:44:11 PM
6125,PD202000358773,,,49,,P,PROGRESS,4,,,,423C,C,423,4019.0,,,,05/03/2020,11:16:45 PM
6126,PD202000357953,,,87,,B,BANK/SECURITY ESCORT,4,,4200.0,SAMOA DR,55S77,521,523,9719.0,,,,05/03/2020,06:03:00 PM
6127,PD202000357911,,,87,,B,BANK/SECURITY ESCORT,4,,,CHANDLER RD,522B,,523,9513.0,36.2,-86.59200000000001,POINT (-86.592 36.2),05/03/2020,05:52:23 PM
6128,PD202000360257,,,71,,A,ALARM,12,,1300.0,BELL RD,303,S,331,8719.0,36.046,-86.676,POINT (-86.676 36.046),05/04/2020,12:02:54 PM
6129,PD202000176475,,,70,,A,ALARM,6,,,,215A,E,221N,1963.0,,,,03/03/2020,01:55:55 PM
6130,PD202000357302,,,3,,,,11,,,,5M76,PCW,,,,,,05/03/2020,02:49:34 PM
6131,PD202000358454,,,96,,,,15,,200.0,SHELBY AV,415B,,,,,,,05/03/2020,08:30:47 PM
6132,PD202000361232,,,43,,P,PROGRESS,4,,300.0,FOREST PARK RD,713B,713,713,1627.0,,,,05/04/2020,05:51:52 PM
6133,PD202000360347,,,87,,P,PROGRESS,4,,,MM 18 4 BRILEY W,TDOT,N,627,3202.0,36.236999999999995,-86.79,POINT (-86.79 36.237),05/04/2020,12:37:09 PM
6134,PD202000361924,,,92,,P,PROGRESS,15,,,,55S11,MT,825,7013.0,,,,05/04/2020,10:44:53 PM
6135,PD202000175873,,,43,,P,PROGRESS,4,,,,425A,C,425K,4027.0,,,,03/03/2020,08:51:58 AM
6136,PD202000356622,,,96,,,,12,,,,5251,M,725K,2105.0,,,,05/03/2020,06:44:59 AM
6137,PD202000359726,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,W,113,5233.0,,,,05/04/2020,08:48:31 AM
6138,PD202000356580,,,88,,PW,,13,,4800.0,BOWFIELD DR,321A,,325,8855.0,36.063,-86.667,POINT (-86.667 36.063),05/03/2020,06:00:12 AM
6139,PD202000361039,,,63,,P,PROGRESS,6,,,,533B,H,533N,8955.0,,,,05/04/2020,04:40:54 PM
6140,PD202000176086,,,43,,P,PROGRESS,4,,,,8E83,MT,823,6505.0,,,,03/03/2020,10:36:55 AM
6141,PD202000177304,,,44,,P,PROGRESS,6,,,,336B,S,321,8713.0,,,,03/03/2020,08:07:07 PM
6142,PD202000358858,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,531C,H,515K,9223.0,,,,05/04/2020,12:10:57 AM
6143,PD202000359972,,,71,,A,ALARM,13,,,,121A,W,121,,,,,05/04/2020,10:25:48 AM
6144,PD202000359197,,,44,,P,PROGRESS,2,,,,317C,S,313K,8315.0,,,,05/04/2020,04:29:02 AM
6145,PD202000360578,,,43,,P,PROGRESS,4,,,,8E83,MT,825K,6413.0,,,,05/04/2020,02:05:51 PM
6146,PD202000359860,20200316000.0,,50,,RT,,1,,,,TE17,,,,,,,05/04/2020,09:44:20 AM
6147,PD202000175471,,,87,,P,PROGRESS,4,,,,217C,E,211,1109.0,,,,03/03/2020,05:32:44 AM
6148,PD202000361935,,,96,,,,12,,,,2F75,E,227,1931.0,,,,05/04/2020,10:49:49 PM
6149,PD202000358128,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,3724,H,515,9317.0,,,,05/03/2020,06:49:32 PM
6150,PD202000357033,20200313602.0,,50,,RV,,1,,,,823A,MT,825N,8527.0,,,,05/03/2020,12:05:45 PM
6151,PD202000356122,,,43,,P,PROGRESS,4,,600.0,FRANKLIN LIMESTONE RD,323C,,,,,,,05/03/2020,12:56:52 AM
6152,PD202000361734,,,83,,P,PROGRESS,11,,,,720B,M,721,2045.0,,,,05/04/2020,09:33:19 PM
6153,PD202000359100,,,70,,P,PROGRESS,11,,1700.0,16TH AV N,621C,,412Y,0.0,36.177,-86.807,POINT (-86.807 36.177),05/04/2020,03:29:00 AM
6154,PD202000175102,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,3600.0,QUAIL DR,511A,521,521,9561.0,,,,03/03/2020,01:13:58 AM
6155,PD202000356340,,,43,,P,PROGRESS,4,,,,627C,N,625,,,,,05/03/2020,03:02:06 AM
6156,PD202000358152,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,W,125K,4811.0,,,,05/03/2020,06:56:29 PM
6157,PD202000360333,,,70,,A,ALARM,12,,,,821A,MT,821,,,,,05/04/2020,12:29:49 PM
6158,PD202000358740,,,88,,PW,,5,,,,813B,MT,835,8653.0,,,,05/03/2020,10:53:57 PM
6159,PD202000359447,,,87,,W,WARRANT ASSISTANCE ESCORT,10,,,,120A,W,123,4711.0,,,,05/04/2020,06:52:26 AM
6160,PD202000177832,,,15,,P,PROGRESS,15,,,,513C,MT,833,6305.0,,,,03/03/2020,10:58:01 PM
6161,PD202000361262,,,43,,P,PROGRESS,4,,2700.0,TUCKER RD,8F76,,231V,0.0,36.205999999999996,-86.822,POINT (-86.822 36.206),05/04/2020,06:01:41 PM
6162,PD202000360620,,,93,,,,3T,,,,5192,H,515,92880.0,,,,05/04/2020,02:26:31 PM
6163,PD202000358029,,,96,,,,15,,,,415B,C,413,4217.0,,,,05/03/2020,06:24:25 PM
6164,PD202000177865,,,43,,P,PROGRESS,4,,,,413B,C,421,4087.0,,,,03/03/2020,11:09:18 PM
6165,PD202000176209,,,45,,P,PROGRESS,11,,,LEBANON PKE,,,521,9613.0,,,,03/03/2020,11:36:35 AM
6166,PD202000176708,,,45,,P,PROGRESS,11,,,LEBANON PKE,,,521,9613.0,,,,03/03/2020,03:47:25 PM
6167,PD202000361800,,,87,,W,WARRANT ASSISTANCE ESCORT,6,,,,215B,E,217,1443.0,,,,05/04/2020,09:50:36 PM
6168,PD202000361498,,,71,,A,ALARM,11,,,,821B,MT,821N,8041.0,,,,05/04/2020,07:36:30 PM
6169,PD202000358302,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,600.0,DES MOINES DR,522B,,523,9509.0,36.208,-86.603,POINT (-86.603 36.208),05/03/2020,07:36:52 PM
6170,PD202000176210,,,43,,P,PROGRESS,4,,,,727A,M,725,2123.0,,,,03/03/2020,11:36:43 AM
6171,PD202000177700,,,40,,P,PROGRESS,9S,,2000.0,GALLATIN PKE N,724B,N,639K,,,,,03/03/2020,10:10:06 PM
6172,PD202000361754,,,71,,A,ALARM,12,,,,111C,W,115,,,,,05/04/2020,09:37:35 PM
6173,PD202000175628,20200151565.0,,50,,TV,,6,,,,215C,,,,,,,03/03/2020,06:59:56 AM
6174,PD202000174974,,,71,,A,ALARM,11,,,,821C,MT,823K,6515.0,,,,03/03/2020,12:39:24 AM
6175,PD202000176001,,,44,,P,PROGRESS,11,,400.0,WELSHWOOD DR,822A,,314Z,0.0,36.082,-86.728,POINT (-86.728 36.082),03/03/2020,09:55:11 AM
6176,PD202000358214,,,88,,P,PROGRESS,11,,,,,C,411N,,,,,05/03/2020,07:12:35 PM
6177,PD202000176398,,,15,,P,PROGRESS,15,,600.0,OLD HICKORY BLVD,121A,,,,,,,03/03/2020,01:17:19 PM
6178,PD202000360041,,,43,,RT,,1,,,,TE10,E,217,1401.0,,,,05/04/2020,10:49:28 AM
6179,PD202000175530,,,45,,P,PROGRESS,11,,,,,W,115N,4618.0,,,,03/03/2020,06:09:59 AM
6180,PD202000360744,,,43,,R,REPORT,4,,,,813B,MT,813N,5619.0,,,,05/04/2020,03:06:21 PM
6181,PD202000358527,,,40,,P,PROGRESS,11,,,,623B,N,613,4463.0,,,,05/03/2020,09:04:36 PM
6182,PD202000361675,,,43,,P,PROGRESS,4,,,,821B,MT,821,6905.0,,,,05/04/2020,09:08:08 PM
6183,PD202000176236,,,44,,P,PROGRESS,11,,2400.0,BRICK CHURCH PKE,,,233X,0.0,36.209,-86.77799999999999,POINT (-86.778 36.209),03/03/2020,11:52:19 AM
6184,PD202000357280,,,43,,P,PROGRESS,5,,,,2912,N,627P,3343.0,,,,05/03/2020,02:39:10 PM
6185,PD202000358344,,,87,,B,BANK/SECURITY ESCORT,4,,4900.0,EDMONDSON PKE,822B,,316Z,0.0,36.076,-86.729,POINT (-86.729 36.076),05/03/2020,07:47:07 PM
6186,PD202000356677,,,3,,,,11,,5100.0,HARDING PL,313A,,323W,0.0,36.09,-86.68799999999999,POINT (-86.688 36.09),05/03/2020,07:36:50 AM
6187,PD202000360339,20200316316.0,,44,,P,PROGRESS,6,,,HANKINS ST,714A,M,715,1703.0,36.263000000000005,-86.7,POINT (-86.7 36.263),05/04/2020,12:33:36 PM
6188,PD202000360250,,,70,,A,ALARM,13,,,,3E41,S,323,8853.0,,,,05/04/2020,12:00:50 PM
6189,PD202000357507,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,123B,W,125,4809.0,,,,05/03/2020,04:31:11 PM
6190,PD202000175492,,,71,,A,ALARM,12,,2300.0,JACKSON DOWNS BLVD,515C9,,,,,,,03/03/2020,05:45:38 AM
6191,PD202000356394,,,96,,,,15,,,,121C,W,121N,5015.0,,,,05/03/2020,03:30:05 AM
6192,PD202000361348,,,40,,P,PROGRESS,5S,,,,521B,H,523,9535.0,,,,05/04/2020,06:32:33 PM
6193,PD202000357703,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,323B,S,321,8709.0,,,,05/03/2020,05:02:13 PM
6194,PD202000176104,,,43,,P,PROGRESS,4,,,,613A,N,613N,4461.0,,,,03/03/2020,10:43:38 AM
6195,PD202000357332,,,43,,P,PROGRESS,6D,,,,212B,E,211N,1021.0,,,,05/03/2020,03:05:51 PM
6196,PD202000177279,,,43,,P,PROGRESS,4,,,SPRING ST,227C,,,,,,,03/03/2020,07:59:17 PM
6197,PD202000358709,,,43,,PV,,4,,,,623B,N,611,4415.0,,,,05/03/2020,10:31:32 PM
6198,PD202000176416,,,70,,A,ALARM,6,,,,3F64,H,523,,,,,03/03/2020,01:23:27 PM
6199,PD202000175282,,,71,,A,ALARM,11,,,,,H,517N,9403.0,,,,03/03/2020,02:28:43 AM
6200,PD202000360530,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,110B1,W,113N,5213.0,,,,05/04/2020,01:50:25 PM
6201,PD202000175436,,,71,,A,ALARM,11,,,,7C63,E,211K,1119.0,,,,03/03/2020,05:02:42 AM
6202,PD202000356442,,,43,,P,PROGRESS,4,,,,221C,E,221,1921.0,,,,05/03/2020,04:07:56 AM
6203,PD202000359873,,,57,,P,PROGRESS,6,,,,210A,E,223,,,,,05/04/2020,09:47:35 AM
6204,PD202000175266,20200151139.0,,50,,TV,,1,,,,331C,,,,,,,03/03/2020,02:21:44 AM
6205,PD202000175521,,,43,,P,PROGRESS,15,,,,2925,MT,813Q,5623.0,,,,03/03/2020,06:03:12 AM
6206,PD202000361022,,,44,,P,PROGRESS,6,,,,214B,E,215P,1235.0,,,,05/04/2020,04:36:25 PM
6207,PD202000357550,,,71,,A,ALARM,11,,,,,S,311,,,,,05/03/2020,04:40:14 PM
6208,PD202000176725,,,43,,P,PROGRESS,11,,5500.0,OLD HICKORY BLVD,3F75,523,523,9557.0,,,,03/03/2020,03:55:51 PM
6209,PD202000360271,,,70,,A,ALARM,12,,,,833A,MT,833,,,,,05/04/2020,12:09:23 PM
6210,PD202000359833,,,87,,L,,11,,,,,S,317,8415.0,,,,05/04/2020,09:32:53 AM
6211,PD202000356235,,,96,,,,15,,,,421C,C,421N,4093.0,,,,05/03/2020,02:05:29 AM
6212,PD202000358672,20200314709.0,,43,,RT,,1,,,,TE18,,,,,,,05/03/2020,10:12:50 PM
6213,PD202000360456,,,45,,P,PROGRESS,6,,,,3T73,S,313,8315.0,,,,05/04/2020,01:22:22 PM
6214,PD202000175016,,,71,,A,ALARM,12,,,,723C,N,615,,,,,03/03/2020,12:49:54 AM
6215,PD202000361990,,,71,,A,ALARM,6,,,,511C,H,521,,,,,05/04/2020,11:18:20 PM
6216,PD202000360149,,,93,,,,3R,,,,5122,M,723K,20122.0,,,,05/04/2020,11:29:02 AM
6217,PD202000358141,,,43,,P,PROGRESS,4,,,,613B,PCW,,,,,,05/03/2020,06:52:50 PM
6218,PD202000177708,,,93,,,,3T,,,,8T81,MT,815N,6501.0,,,,03/03/2020,10:11:40 PM
6219,PD202000359077,,,96,,,,12,,,,813C,MT,815N,6607.0,,,,05/04/2020,03:11:22 AM
6220,PD202000175005,,,71,,A,ALARM,13,,,,315A,C,413,,,,,03/03/2020,12:47:01 AM
6221,PD202000177639,,,93,,,,9,,,,826B,MT,821,8025.0,,,,03/03/2020,09:49:52 PM
6222,PD202000357157,,,43,,P,PROGRESS,15,,300.0,OLD HICKORY BLVD W,723A,723,723,1763.0,,,,05/03/2020,01:15:51 PM
6223,PD202000357999,,,87,,W,WARRANT ASSISTANCE ESCORT,6,,800.0,MURFREESBORO PKE,532B,,,,,,,05/03/2020,06:16:39 PM
6224,PD202000359578,,,71,,A,ALARM,4C,,900.0,WINTHORNE DR,320A,,321X,0.0,36.118,-86.70299999999999,POINT (-86.703 36.118),05/04/2020,07:53:23 AM
6225,PD202000360692,,,44,,P,PROGRESS,4,,,,721B,M,721K,2003.0,,,,05/04/2020,02:51:02 PM
6226,PD202000360168,,,15,,P,PROGRESS,15,,,,5533,N,617,4327.0,,,,05/04/2020,11:35:22 AM
6227,PD202000358505,,,43,,P,PROGRESS,6,,,,334B,S,331,8759.0,,,,05/03/2020,08:50:39 PM
6228,PD202000359430,,,3,,,,4,,,,824A,MT,811N,6617.0,,,,05/04/2020,06:46:21 AM
6229,PD202000358088,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,W,113,5131.0,,,,05/03/2020,06:40:44 PM
6230,PD202000356327,,,96,,,,12,,,,823C,MT,823N,6919.0,,,,05/03/2020,02:52:15 AM
6231,PD202000356210,,,93,,,,6T,,,,511C,S,311,8117.0,,,,05/03/2020,01:47:49 AM
6232,PD202000175243,,,71,,A,ALARM,12,,,,213C,E,213K,1243.0,,,,03/03/2020,02:14:05 AM
6233,PD202000356114,,,44,,P,PROGRESS,9S,,1500.0,GALLATIN PKE S,715C,M,711,1509.0,,,,05/03/2020,12:54:59 AM
6234,PD202000176295,,,57,,P,PROGRESS,11,,,,,S,315K,8873.0,,,,03/03/2020,12:26:12 PM
6235,PD202000359706,20200316005.0,,43,,RT,,1,,,,TE10,H,511K,9003.0,,,,05/04/2020,08:39:23 AM
6236,PD202000358855,,,96,,,,15,,,,421C,C,421K,4107.0,,,,05/04/2020,12:09:17 AM
6237,PD202000361399,,,93,,,,3M,,,,5122,H,531,8951.0,,,,05/04/2020,06:50:00 PM
6238,PD202000357339,20200313858.0,,50,,TV,,1,,,,711B,,,,,,,05/03/2020,03:12:25 PM
6239,PD202000361610,,,43,,P,PROGRESS,4,,2500.0,LEBANON PKE,517B,,331Z,0.0,36.169000000000004,-86.679,POINT (-86.679 36.169),05/04/2020,08:33:27 PM
6240,PD202000357766,,,87,,W,WARRANT ASSISTANCE ESCORT,5,,,,315B,S,311N,8159.0,,,,05/03/2020,05:13:07 PM
6241,PD202000177378,,,43,,P,PROGRESS,4,,,,217C,E,213,1129.0,,,,03/03/2020,08:29:29 PM
6242,PD202000176900,,,44,,P,PROGRESS,11,,,,621B,N,617N,4309.0,,,,03/03/2020,05:23:52 PM
6243,PD202000357862,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,811B,MT,833,,,,,05/03/2020,05:40:12 PM
6244,PD202000175042,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,627C,N,617K,4239.0,,,,03/03/2020,12:55:10 AM
6245,PD202000360104,,,96,,,,15,,,,7F63,M,727K,1751.0,,,,05/04/2020,11:11:59 AM
6246,PD202000177147,,,46,,P,PROGRESS,1T,,,,620B,N,623N,3025.0,,,,03/03/2020,07:07:00 PM
6247,PD202000358865,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,3F73,S,335,8997.0,,,,05/04/2020,12:17:09 AM
6248,PD202000359220,,,50,,R,REPORT,1,,1700.0,DR D B TODD JR BLVD,615C,,124Z,0.0,36.18,-86.811,POINT (-86.811 36.18),05/04/2020,04:49:52 AM
6249,PD202000358170,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,622B,N,625N,3157.0,,,,05/03/2020,07:00:49 PM
6250,PD202000357528,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,W,113,5119.0,,,,05/03/2020,04:36:20 PM
6251,PD202000357694,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,121B,W,117,6201.0,,,,05/03/2020,05:00:57 PM
6252,PD202000356823,20200313431.0,,50,,TV,,1C,,,,831A,,,,,,,05/03/2020,09:21:25 AM
6253,PD202000358729,,,87,,W,WARRANT ASSISTANCE ESCORT,5,,,,3D53,S,331,8717.0,,,,05/03/2020,10:45:04 PM
6254,PD202000175210,,,71,,A,ALARM,11,,,,,E,225K,1817.0,,,,03/03/2020,02:02:40 AM
6255,PD202000175008,,,70,,A,ALARM,6,,,,211C,E,227K,1999.0,,,,03/03/2020,12:47:31 AM
6256,PD202000360276,,,70,,A,ALARM,13,,,,3E41,S,331,8719.0,,,,05/04/2020,12:11:12 PM
6257,PD202000361832,,,96,,,,12,,5400.0,OHB,813C,H,521,9561.0,,,,05/04/2020,10:01:42 PM
6258,PD202000361782,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,100.0,,,H,525,9731.0,36.243,-86.618,POINT (-86.618 36.243),05/04/2020,09:44:52 PM
6259,PD202000360285,,,43,,PM,,4,,,,217A,E,225K,1807.0,,,,05/04/2020,12:14:02 PM
6260,PD202000175004,,,70,,A,ALARM,12,,,,515C,H,521,,,,,03/03/2020,12:46:51 AM
6261,PD202000175256,,,70,,A,ALARM,6,,,,521C,H,515,9303.0,,,,03/03/2020,02:18:14 AM
6262,PD202000176291,,,75,,R,REPORT,4,,3000.0,LEBANON PKE,565B,,,,,,,03/03/2020,12:24:09 PM
6263,PD202000176021,,,43,,P,PROGRESS,5,,3700.0,ANDREW JACKSON WAY,313A,,521,9561.0,36.183,-86.60799999999999,POINT (-86.608 36.183),03/03/2020,10:05:25 AM
6264,PD202000356227,,,96,,,,12,,,,5281,MT,811,5701.0,,,,05/03/2020,01:57:43 AM
6265,PD202000356544,,,96,,,,12,,,,821C,MT,821K,8015.0,,,,05/03/2020,05:40:27 AM
6266,PD202000356206,,,96,,,,12,,,,833C,MT,835N,8651.0,,,,05/03/2020,01:41:39 AM
6267,PD202000358617,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,3D53,S,331,8759.0,,,,05/03/2020,09:44:36 PM
6268,PD202000360686,,,43,,P,PROGRESS,15,,,,815B,S,317N,8421.0,,,,05/04/2020,02:49:25 PM
6269,PD202000358844,,,96,,,,12,,2700.0,GALLATIN PKE,215C,,214U,0.0,36.199,-86.741,POINT (-86.741 36.199),05/04/2020,12:00:46 AM
6270,PD202000175351,,,43,,P,PROGRESS,4,,,,825C,MT,823K,6419.0,,,,03/03/2020,03:32:42 AM
6271,PD202000175718,,,71,,A,ALARM,13,,,,833A,E,213K,1129.0,,,,03/03/2020,07:34:01 AM
6272,PD202000358480,,,96,,,,12,,1400.0,DICKERSON PKE,223B,,216U,0.0,36.198,-86.771,POINT (-86.771 36.198),05/03/2020,08:41:34 PM
6273,PD202000358706,,,43,,P,PROGRESS,9,,,,421B,C,421,4091.0,,,,05/03/2020,10:28:45 PM
6274,PD202000361455,,,71,,A,ALARM,12,,,,727B,M,727G,1753.0,,,,05/04/2020,07:16:29 PM
6275,PD202000176409,,,75,,PJ,,6,,,,213A,E,211K,1109.0,,,,03/03/2020,01:20:23 PM
6276,PD202000358183,,,71,,A,ALARM,11,,2200.0,MURFREESBORO PKE,,,,,,,,05/03/2020,07:04:12 PM
6277,PD202000361618,,,40,,PV,,11,,200.0,PARAGON MILLS RD,312B,,313V,0.0,36.086999999999996,-86.70200000000001,POINT (-86.702 36.087),05/04/2020,08:35:37 PM
6278,PD202000360228,,,87,,W,WARRANT ASSISTANCE ESCORT,4T,,,,350C,MT,833,6303.0,,,,05/04/2020,11:55:20 AM
6279,PD202000357569,,,87,,P,PROGRESS,4,,,,5120,C,411,4203.0,,,,05/03/2020,04:43:52 PM
6280,PD202000356247,,,96,,,,12,,15300.0,OLD HICKORY BLVD,833C,,,,,,,05/03/2020,02:10:19 AM
6281,PD202000177536,,,96,,,,15,,,,224C,E,211K,1117.0,,,,03/03/2020,09:14:50 PM
6282,PD202000177218,,,96,,,,15,,,,823B,MT,815K,6709.0,,,,03/03/2020,07:36:45 PM
6283,PD202000360175,,,43,,RT,,11,,2300.0,RIVERWAY DR,,,,,,,,05/04/2020,11:37:36 AM
